,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
21059,24827,-0.9154114037660293,-18.69560715884832,-178.46646393249924,4.0,4.0,-1.0,51.934213546899635,-19866795.88864194,-2119131.1609140947,0
21060,24828,-0.9928907678902306,-18.695607153764016,-178.46646392550878,4.0,4.0,-1.0,51.934213549081505,-19866795.887863763,-2119131.1603165837,0
21065,24833,-0.7807066584039148,-18.695613569130835,-178.46646462634803,4.0,4.0,-1.0,51.93421079641029,-19866795.965880834,-2119131.914253559,0
21066,24834,-0.8931791949580656,-18.695613561750218,-178.46646461620028,4.0,4.0,-1.0,51.934210799576256,-19866795.96475119,-2119131.9133861857,0
21067,24835,-1.0480463704686829,-18.69561355158779,-178.46646460222783,4.0,4.0,-1.0,51.934210803935464,-19866795.963195786,-2119131.9121918916,0
21068,24836,-0.6232645621851134,-18.695613579462236,-178.46646464055286,4.0,4.0,-1.0,51.93421079197925,-19866795.967462108,-2119131.9154677107,0
21069,24837,-0.8101759974040306,-18.695619969047364,-178.46646530517552,4.0,4.0,-1.0,51.93420805187725,-19866796.041447565,-2119132.666374837,0
21070,24838,-0.7713748033474985,-18.695619971593498,-178.46646530867622,4.0,4.0,-1.0,51.93420805078495,-19866796.04183726,-2119132.6666740603,0
21071,24839,-0.8171197002477584,-18.69561996859176,-178.4664653045491,4.0,4.0,-1.0,51.93420805207189,-19866796.04137783,-2119132.666321293,0
21073,24841,-0.9362269491603,-18.69561996077591,-178.46646529380294,4.0,4.0,-1.0,51.93420805542336,-19866796.040181573,-2119132.6654027714,0
21075,24843,-0.6331530597087749,-18.69561998066371,-178.46646532114704,4.0,4.0,-1.0,51.934208046896856,-19866796.043225504,-2119132.667739994,0
21076,24844,-0.7853230936734691,-18.695626372456275,-178.46646598864268,4.0,4.0,-1.0,51.93420530735239,-19866796.11753078,-2119133.4189065676,0
21077,24845,-1.0186681303332534,-18.695626357143983,-178.4664659675896,4.0,4.0,-1.0,51.9342053139144,-19866796.115187164,-2119133.41710706,0
21078,24846,-0.5603122170414281,-18.69562638722152,-178.46646600894368,4.0,4.0,-1.0,51.93420530102593,-19866796.119790677,-2119133.420641786,0
21081,24849,-0.7004602330905527,-18.69563278091996,-178.46646667738705,4.0,4.0,-1.0,51.93420256217087,-19866796.19420145,-2119134.172032368,0
21084,24852,-0.9714199445622852,-18.695639165240348,-178.46646733368584,4.0,4.0,-1.0,51.934199828833705,-19866796.2672603,-2119134.922320863,0
21086,24854,-0.75070632449615,-18.69563917972363,-178.46646735359917,4.0,4.0,-1.0,51.93419982263549,-19866796.269477043,-2119134.924022946,0
21087,24855,-0.7623421050755042,-18.695639178960022,-178.46646735254933,4.0,4.0,-1.0,51.934199822962,-19866796.269360173,-2119134.923933206,0
21089,24857,-0.6610676125860664,-18.695639185605792,-178.46646736168663,4.0,4.0,-1.0,51.93419982011801,-19866796.270377334,-2119134.92471422,0
21090,24858,-0.7887902080894946,-18.695645579720992,-178.46646803069137,4.0,4.0,-1.0,51.934197084093285,-19866796.3448506,-2119135.6761538354,0
21091,24859,-0.6576580794751408,-18.695645588326077,-178.4664680425227,4.0,4.0,-1.0,51.93419708041347,-19866796.346167658,-2119135.67716511,0
21093,24861,-0.9031538808471852,-18.695645572216492,-178.4664680203733,4.0,4.0,-1.0,51.9341970873047,-19866796.343702,-2119135.6752719036,0
21095,24864,-0.8399003306024042,-18.69565197877927,-178.46646870633853,4.0,4.0,-1.0,51.93419434746011,-19866796.4200633,-2119136.4281743937,0
21096,24865,-0.7163384688712995,-18.69565198688732,-178.4664687174864,4.0,4.0,-1.0,51.93419434399311,-19866796.421304274,-2119136.429127255,0
21098,24867,-0.7766688610709025,-18.69565198292855,-178.46646871204342,4.0,4.0,-1.0,51.93419434568568,-19866796.420698363,-2119136.42866202,0
21100,24869,-0.882246332164641,-18.695651976000512,-178.46646870251794,4.0,4.0,-1.0,51.93419434864791,-19866796.41963799,-2119136.427847832,0
21101,24870,-0.8307458654496713,-18.695658382181453,-178.46646938720107,4.0,4.0,-1.0,51.93419161047586,-19866796.495856572,-2119137.1807054775,0
21102,24871,-0.8656303190027757,-18.69565837989233,-178.46646938405377,4.0,4.0,-1.0,51.93419161145357,-19866796.495506212,-2119137.180436458,0
21103,24872,-1.0544263663693982,-18.6956583675034,-178.46646936701995,4.0,4.0,-1.0,51.93419161674774,-19866796.493610017,-2119137.178980504,0
21104,24873,-0.8508931894816669,-18.695658380859413,-178.46646938538342,4.0,4.0,-1.0,51.93419161104066,-19866796.49565423,-2119137.1805501105,0
21105,24874,-0.8516055842110292,-18.69565838081272,-178.4664693853192,4.0,4.0,-1.0,51.934191611060676,-19866796.49564708,-2119137.180544622,0
21108,24877,-0.8750639215008961,-18.695664781984267,-178.46647006296521,4.0,4.0,-1.0,51.9341888765357,-19866796.57108229,-2119137.932813587,0
21111,24880,-0.8206873181854917,-18.695664785552626,-178.4664700678714,4.0,4.0,-1.0,51.934188875012296,-19866796.571628444,-2119137.9332329435,0
21112,24881,-0.8064995050822291,-18.695664786483558,-178.46647006915134,4.0,4.0,-1.0,51.93418887461485,-19866796.571770925,-2119137.933342347,0
21114,24883,-0.9795235432384288,-18.695671178224217,-178.4664707330778,4.0,4.0,-1.0,51.934186145623244,-19866796.64567888,-2119138.6845030193,0
21116,24885,-0.8005493878672496,-18.69567118996869,-178.46647074922555,4.0,4.0,-1.0,51.934186140610116,-19866796.647476442,-2119138.6858832366,0
21117,24886,-0.9924382011020044,-18.69567117737687,-178.46647073191278,4.0,4.0,-1.0,51.93418614598431,-19866796.645549193,-2119138.684403439,0
21118,24887,-0.9033230564079986,-18.69567118322468,-178.46647073995305,4.0,4.0,-1.0,51.93418614348865,-19866796.64644423,-2119138.685090677,0
21119,24888,-0.7836407418819817,-18.69567119107821,-178.46647075075103,4.0,4.0,-1.0,51.93418614013626,-19866796.647646256,-2119138.686013627,0
21122,24891,-0.8291289585138202,-18.695677591091357,-178.46647142590626,4.0,4.0,-1.0,51.934183409121935,-19866796.722804196,-2119139.4381465157,0
21124,24893,-0.7651078466346917,-18.69567759529249,-178.46647143168246,4.0,4.0,-1.0,51.93418340732933,-19866796.723447196,-2119139.4386402336,0
21125,24894,-0.820820547694666,-18.695677591636574,-178.46647142665591,4.0,4.0,-1.0,51.93418340888911,-19866796.722887643,-2119139.438210589,0
21126,24895,-0.931653718051166,-18.695677584363708,-178.46647141665628,4.0,4.0,-1.0,51.9341834119914,-19866796.72177449,-2119139.4373558783,0
21127,24897,-0.6448055035239122,-18.695684004720064,-178.4664721213689,4.0,4.0,-1.0,51.93418067380662,-19866796.80022274,-2119140.191879537,0
21130,24900,-0.911996442358486,-18.69568398718699,-178.46647209726225,4.0,4.0,-1.0,51.934180681282676,-19866796.7975392,-2119140.189819042,0
21131,24901,-0.8163924974819565,-18.6956839934605,-178.46647210588785,4.0,4.0,-1.0,51.93418067860876,-19866796.798499398,-2119140.1905563087,0
21133,24903,-0.669843129783203,-18.695690406588756,-178.4664727978836,4.0,4.0,-1.0,51.93417794501693,-19866796.875532012,-2119140.944230547,0
21134,24904,-0.8636259402437645,-18.695690393872766,-178.46647278040012,4.0,4.0,-1.0,51.9341779504357,-19866796.87358576,-2119140.9427361586,0
21135,24905,-0.6339495501797501,-18.69569681235014,-178.46647347961203,4.0,4.0,-1.0,51.93417521607626,-19866796.951421674,-2119141.697039056,0
21136,24906,-0.8784182442686871,-18.69569679630799,-178.46647345755534,4.0,4.0,-1.0,51.93417522290838,-19866796.948966336,-2119141.695153772,0
21137,24907,-1.0380146907893961,-18.695696785835317,-178.46647344315625,4.0,4.0,-1.0,51.93417522736763,-19866796.947363432,-2119141.6939230203,0
21138,24908,-0.6210291702702762,-18.69569681319787,-178.46647348077764,4.0,4.0,-1.0,51.934175215715186,-19866796.95155143,-2119141.697138682,0
21139,24909,-1.0085719030023483,-18.69569678776729,-178.46647344581254,4.0,4.0,-1.0,51.934175226545456,-19866796.94765913,-2119141.6941500665,0
21140,24910,-0.8414252167597169,-18.69569679873562,-178.46647346089318,4.0,4.0,-1.0,51.934175221874284,-19866796.9493379,-2119141.6954390705,0
21141,24911,-0.7933915014584727,-18.695696801887568,-178.4664734652268,4.0,4.0,-1.0,51.93417522053186,-19866796.949820317,-2119141.695809488,0
21143,24913,-0.7607537670510283,-18.69570320780364,-178.46647414642644,4.0,4.0,-1.0,51.93417249303093,-19866797.025651116,-2119142.448636205,0
21145,24915,-0.760164396311211,-18.695703207842463,-178.4664741464798,4.0,4.0,-1.0,51.934172493014565,-19866797.025657054,-2119142.448640768,0
21148,24918,-0.7826299662262954,-18.695709610031017,-178.46647482242062,4.0,4.0,-1.0,51.934169768607724,-19866797.100902442,-2119143.2010294516,0
21149,24919,-0.9022178669847564,-18.695709602183772,-178.46647481163123,4.0,4.0,-1.0,51.93416977194647,-19866797.099701375,-2119143.2001072397,0
21151,24921,-0.8880414979746547,-18.695709603114004,-178.46647481291023,4.0,4.0,-1.0,51.93416977155085,-19866797.099843748,-2119143.2002165616,0
21153,24923,-0.90772615453875,-18.695716005847682,-178.46647548886384,4.0,4.0,-1.0,51.93416704841821,-19866797.175090563,-2119143.952669337,0
21154,24924,-0.6845949700600613,-18.695716020489506,-178.46647550899522,4.0,4.0,-1.0,51.934167042192705,-19866797.177331578,-2119143.9543900522,0
21156,24926,-0.7886626404242634,-18.69572241756825,-178.46647617704483,4.0,4.0,-1.0,51.93416432297454,-19866797.25169852,-2119144.7061782866,0
21157,24927,-0.8786618412204916,-18.69572241166248,-178.46647616892483,4.0,4.0,-1.0,51.934164325484744,-19866797.250794604,-2119144.705484238,0
21158,24928,-0.7602584039902922,-18.695722419432066,-178.46647617960744,4.0,4.0,-1.0,51.93416432218237,-19866797.251983788,-2119144.7063973243,0
21159,24929,-0.8746077716161835,-18.69572241192859,-178.46647616929073,4.0,4.0,-1.0,51.934164325371064,-19866797.250835337,-2119144.70551551,0
21160,24930,-1.008132535743698,-18.695728807907788,-178.46647683449098,4.0,4.0,-1.0,51.93416160812376,-19866797.32488509,-2119145.4571745545,0
21162,24932,-3.7224737558701686,-18.695728630562108,-178.46647658967342,4.0,1.0,-1.0,51.93416168344539,-19866797.297632124,-2119145.436332791,-1
21165,24935,-0.6480306962582745,-18.695735235916565,-178.46647754390852,4.0,4.0,-1.0,51.93415887878382,-19866797.40385709,-2119146.2125977585,0
21167,24937,-0.9123119746668636,-18.695735218574548,-178.4664775200645,4.0,4.0,-1.0,51.93415888614436,-19866797.401202787,-2119146.2105597174,0
21169,24939,-1.0950569583430934,-18.695735206582828,-178.4664775035768,4.0,4.0,-1.0,51.9341588912348,-19866797.399367385,-2119146.209150442,0
21170,24940,-0.9444841784027176,-18.69573521646332,-178.46647751716176,4.0,4.0,-1.0,51.93415888704021,-19866797.40087965,-2119146.210311604,0
21171,24941,-0.8372653027570323,-18.695741627989733,-178.46647820349312,4.0,4.0,-1.0,51.9341561662086,-19866797.477281712,-2119146.9637978203,0
21173,24943,-0.8639042879938188,-18.695741626241613,-178.4664782010896,4.0,4.0,-1.0,51.93415616695074,-19866797.47701415,-2119146.963592379,0
21176,24946,-0.8897078545110162,-18.695741624548443,-178.46647819876156,4.0,4.0,-1.0,51.93415616766834,-19866797.476754997,-2119146.963393398,0
21177,24947,-0.7269042012096634,-18.69574163523153,-178.4664782134501,4.0,4.0,-1.0,51.93415616313632,-19866797.478390116,-2119146.9646488815,0
21178,24948,-0.9806348505683218,-18.695748022942556,-178.4664788669183,4.0,4.0,-1.0,51.93415345391531,-19866797.551133864,-2119147.715336329,0
21179,24949,-0.7254573473792334,-18.69574803968732,-178.46647888994113,4.0,4.0,-1.0,51.93415344681489,-19866797.553696755,-2119147.7173041827,0
21180,24950,-0.9056960748953315,-18.695748027860134,-178.46647887367962,4.0,4.0,-1.0,51.93415345182984,-19866797.551886532,-2119147.7159142448,0
21181,24951,-0.5569430921539151,-18.695748050745152,-178.4664789051449,4.0,4.0,-1.0,51.93415344212646,-19866797.55538923,-2119147.718603706,0
21182,24952,-0.8589535058079036,-18.695754435632367,-178.46647955400883,4.0,4.0,-1.0,51.93415073560846,-19866797.627620433,-2119148.468959326,0
21185,24955,-0.7976397477118553,-18.69576084422496,-178.46648023535255,4.0,4.0,-1.0,51.9341480205494,-19866797.703467265,-2119149.222100846,0
21188,24958,-0.9996087720048764,-18.695767235879334,-178.4664808926909,4.0,4.0,-1.0,51.934145314170564,-19866797.77664184,-2119149.973251804,0
21190,24960,-0.940784106127012,-18.695773644504925,-178.46648157325544,4.0,4.0,-1.0,51.93414260211466,-19866797.852401935,-2119150.7263972578,0
21191,24961,-0.7199732113310802,-18.695773658994447,-178.4664815931775,4.0,4.0,-1.0,51.93414259598375,-19866797.85461965,-2119150.7281000745,0
21195,24965,-0.9469990773336576,-18.695780049194653,-178.4664822476973,4.0,4.0,-1.0,51.93413989323199,-19866797.92748046,-2119151.4790801937,0
21199,24969,-0.91805207671473,-18.695786456759684,-178.46648292508127,4.0,4.0,-1.0,51.93413718464308,-19866798.0028865,-2119152.232101066,0
21200,24970,-0.8892272699017667,-18.695786458651067,-178.46648292768174,4.0,4.0,-1.0,51.93413718384363,-19866798.00317598,-2119152.2323233443,0
21201,24971,-0.968071341976156,-18.695786453477453,-178.46648292056838,4.0,4.0,-1.0,51.934137186030064,-19866798.002384126,-2119152.2317153374,0
21202,24972,-1.191831951487984,-18.6957864387944,-178.46648290038019,4.0,4.0,-1.0,51.93413719223463,-19866798.00013679,-2119152.229989775,0
21203,24973,-0.8026049077068365,-18.695792869610848,-178.46648360993638,4.0,4.0,-1.0,51.93413447533111,-19866798.07912422,-2119152.985743197,0
21204,24974,-0.7838766510917594,-18.69579287083984,-178.46648361162616,4.0,4.0,-1.0,51.93413447481179,-19866798.07931233,-2119152.985887629,0
21205,24975,-0.9484569996664051,-18.695792860040196,-178.4664835967774,4.0,4.0,-1.0,51.93413447937292,-19866798.077659372,-2119152.9846184496,0
21207,24977,-0.6529807926724516,-18.695805689992266,-178.46648497143715,4.0,4.0,-1.0,51.9341290634884,-19866798.230685793,-2119154.4924022285,0
21210,24980,-1.031924124994248,-18.69581207040802,-178.46648561080784,4.0,4.0,-1.0,51.93412637238815,-19866798.301860213,-2119155.242232617,0
21211,24981,-0.9338539783054784,-18.695812076843136,-178.46648561965569,4.0,4.0,-1.0,51.934126369674225,-19866798.302845154,-2119155.2429888737,0
21213,24983,-1.1207454201567089,-18.695818470175073,-178.46648627609108,4.0,4.0,-1.0,51.934123674629525,-19866798.375919204,-2119155.994337208,0
21214,24984,-0.9077079248932024,-18.695818484154312,-178.46648629531163,4.0,4.0,-1.0,51.93412366873781,-19866798.378058825,-2119155.9959800565,0
21215,24985,-0.9721295799770359,-18.695818479927077,-178.46648628949947,4.0,4.0,-1.0,51.934123670519504,-19866798.37741182,-2119155.9954832694,0
21216,24986,-0.8514773786835121,-18.695818487844182,-178.466486300385,4.0,4.0,-1.0,51.93412366718349,-19866798.37862359,-2119155.9964136938,0
21217,24987,-1.0208270526059096,-18.695818476731613,-178.4664862851059,4.0,4.0,-1.0,51.934123671866466,-19866798.37692273,-2119155.995107738,0
21219,24989,-0.8703523845188101,-18.695824892034977,-178.46648697166538,4.0,4.0,-1.0,51.93412096907196,-19866798.453350183,-2119156.749038194,0
21224,24994,-0.8447691167762059,-18.695824893713727,-178.46648697397353,4.0,4.0,-1.0,51.93412096836436,-19866798.453607123,-2119156.7492354815,0
21225,24995,-0.7641712376039322,-18.69582489900232,-178.466486981245,4.0,4.0,-1.0,51.93412096613793,-19866798.45441658,-2119156.749857001,0
21227,24997,-1.0156273879026685,-18.695831288239308,-178.46648763127658,4.0,4.0,-1.0,51.93411827582986,-19866798.526777767,-2119157.50072415,0
21229,24999,-0.7792124736422466,-18.695831303752648,-178.4664876526064,4.0,4.0,-1.0,51.93411826929969,-19866798.52915219,-2119157.5025472874,0
21230,25000,-0.951212294134166,-18.695837698031273,-178.4664883094907,4.0,4.0,-1.0,51.9341155783768,-19866798.602276213,-2119158.254006962,0
21231,25001,-0.8719047363399568,-18.69583770323529,-178.4664883166459,4.0,4.0,-1.0,51.93411557618765,-19866798.60307273,-2119158.254618541,0
21233,25003,-0.8058151048446689,-18.69583770757195,-178.46648832260848,4.0,4.0,-1.0,51.934115574363204,-19866798.603736483,-2119158.255128189,0
21234,25004,-2.5785000789610417,-18.695843997630146,-178.46648883486003,4.0,1.0,-1.0,51.93411292876772,-19866798.66076006,-2119158.994339838,-1
21235,25005,-0.6872265414508547,-18.695844121220684,-178.46648900544318,4.0,4.0,-1.0,51.934112876801,-19866798.67974929,-2119159.0088642775,0
21237,25007,-1.0257227566457914,-18.695844099008852,-178.46648897490329,4.0,4.0,-1.0,51.93411288613971,-19866798.676349606,-2119159.006253929,0
21239,25009,-0.8352186786071343,-18.69584411150958,-178.466488992091,4.0,4.0,-1.0,51.934112880883724,-19866798.678262934,-2119159.0077230236,0
21240,25010,-0.7850200103187035,-18.695850520730808,-178.46648966846195,4.0,4.0,-1.0,51.934110186691214,-19866798.7535562,-2119159.760938818,0
21242,25012,-0.7614480417530558,-18.695850522277624,-178.46648967058877,4.0,4.0,-1.0,51.93411018604184,-19866798.753792956,-2119159.7611205997,0
21245,25015,-0.8703586046133296,-18.695850515131095,-178.46648966076268,4.0,4.0,-1.0,51.93411018904498,-19866798.752699126,-2119159.7602807367,0
21247,25017,-0.8551931640270141,-18.695856922588074,-178.46649033372856,4.0,4.0,-1.0,51.934107497104385,-19866798.827613343,-2119160.5132892234,0
21253,25023,-0.8472403637636035,-18.695863328976053,-178.46649100567956,4.0,4.0,-1.0,51.934104807121,-19866798.902414586,-2119161.2661721115,0
21255,25025,-0.8607358092933737,-18.695863328090557,-178.46649100446206,4.0,4.0,-1.0,51.934104807492076,-19866798.902279053,-2119161.266068048,0
21256,25026,-0.7782962760709324,-18.695869739590343,-178.46649168285597,4.0,4.0,-1.0,51.934102116873866,-19866798.97779752,-2119162.019551706,0
21258,25028,-0.8380115482996189,-18.695869735671874,-178.4664916774683,4.0,4.0,-1.0,51.93410211851733,-19866798.977197766,-2119162.0190912043,0
21259,25029,-0.8110177962164471,-18.69586973744318,-178.46649167990375,4.0,4.0,-1.0,51.93410211777427,-19866798.977468878,-2119162.019299369,0
21261,25031,-0.7396226599953479,-18.695882554211853,-178.46649302733982,4.0,4.0,-1.0,51.934096743681955,-19866799.12746478,-2119163.5255345115,0
21262,25032,-0.8892913566244259,-18.695882544390873,-178.46649301383647,4.0,4.0,-1.0,51.934096747797405,-19866799.12596159,-2119163.5243803435,0
21266,25036,-0.7960886581993236,-18.695888956732947,-178.46649369230715,4.0,4.0,-1.0,51.93409406135561,-19866799.201488603,-2119164.2779630735,0
21267,25037,-1.1062521625183308,-18.69588893638064,-178.46649366432385,4.0,4.0,-1.0,51.93409406988121,-19866799.198373515,-2119164.2755712583,0
21268,25038,-0.8308709642180929,-18.695895360477586,-178.46649435890603,4.0,4.0,-1.0,51.934091380025166,-19866799.27569405,-2119165.030535458,0
21269,25039,-0.7263148783854376,-18.695895367338363,-178.46649436833923,4.0,4.0,-1.0,51.93409137715389,-19866799.276744146,-2119165.03134174,0
21270,25040,-0.7235720076751022,-18.695901773820463,-178.4664950380481,4.0,4.0,-1.0,51.934088696187246,-19866799.351295795,-2119165.784235858,0
21271,25041,-0.7791339266427713,-18.695908174362213,-178.4664957019708,4.0,4.0,-1.0,51.934086019215094,-19866799.42520334,-2119166.5364318932,0
