,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
5270,-1.0979611236815572,-18.65921873640337,-178.52423210686533,4.0,1.0,-1.0,52.09475794884429,-19873226.612396426,-2114855.2353778053,14
5272,-0.8866488138864952,-18.659218752453675,-178.5242320879739,4.0,4.0,-1.0,52.09475792779267,-19873226.610293444,-2114855.2372636385,14
5276,-0.8302752137346943,-18.659218756479444,-178.52423208290836,4.0,4.0,-1.0,52.094757922512144,-19873226.60972955,-2114855.2377366484,14
5277,-0.8333044958372966,-18.65922512357924,-178.52423272897337,4.0,4.0,-1.0,52.094749571516786,-19873226.68164918,-2114855.985840629,14
5279,-0.7713765685904264,-18.659237862141595,-178.52423401578588,4.0,4.0,-1.0,52.09473286537968,-19873226.824896492,-2114857.4825612833,14
5286,-0.7462689361574348,-18.65926332885415,-178.52423660133016,4.0,4.0,-1.0,52.09469947306343,-19873227.112717967,-2114860.474779548,14
5288,-0.9991141819093627,-18.659269675577097,-178.52423727156386,4.0,4.0,-1.0,52.094691152457926,-19873227.18732804,-2114861.2204895443,14
5290,-0.855118886121204,-18.659269686514506,-178.5242372586905,4.0,4.0,-1.0,52.09469113811929,-19873227.185894985,-2114861.221774638,14
5291,-0.8529411107740543,-18.659276052426844,-178.52423790639236,4.0,4.0,-1.0,52.09468279288103,-19873227.257996824,-2114861.9697393263,14
5294,-1.0331249523798078,-18.659282404326337,-178.52423857066725,4.0,1.0,-1.0,52.09467446653571,-19873227.331943568,-2114862.716057596,14
5297,-0.8837766822553021,-18.65928241567028,-178.52423855731547,4.0,4.0,-1.0,52.094674451665924,-19873227.330457255,-2114862.7173904562,14
5306,-2.32576455149524,-18.65930776477805,-178.52424128139006,4.0,1.0,-1.0,52.09464122816553,-19873227.633699853,-2114865.6957914988,14
5310,-1.6146961929065355,-18.659320588408054,-178.52424235399948,4.0,1.0,-1.0,52.0946244242009,-19873227.753102187,-2114867.202507931,14
5312,-1.7572833349727262,-18.65932694001486,-178.5242430280612,4.0,1.0,-1.0,52.09461610190374,-19873227.828138392,-2114867.948792009,14
5315,-2.349746343480547,-18.659333256566473,-178.5242437425458,4.0,1.0,-1.0,52.094607826056745,-19873227.907674454,-2114868.6909572924,14
5317,-3.352399965143036,-18.65933954208462,-178.52424449400476,4.0,1.0,-1.0,52.09459959138212,-19873227.991326485,-2114869.4294763184,14
5319,-4.576542556521872,-18.65934581060926,-178.524245265539,4.0,1.0,-1.0,52.094591379480335,-19873228.077213284,-2114870.165998712,14
5322,-1.677664142982053,-18.659358751852377,-178.52424633123582,4.0,1.0,-1.0,52.094574427784664,-19873228.19584611,-2114871.686534478,14
5329,-3.3734435432911596,-18.659364984131106,-178.5242471457485,4.0,1.0,-1.0,52.09456626491556,-19873228.286517244,-2114872.4187982283,14
5330,-1.5425146049449268,-18.659365122435027,-178.52424698198695,4.0,1.0,-1.0,52.094566083774225,-19873228.268287394,-2114872.435048295,14
5331,-2.4353912963742914,-18.659365054870793,-178.52424706183544,4.0,1.0,-1.0,52.09456617226533,-19873228.277176086,-2114872.4271098133,14
5332,-1.6032312385035539,-18.659365117823207,-178.52424698741495,4.0,1.0,-1.0,52.094566089814634,-19873228.268891636,-2114872.4345064284,14
5333,-3.8604773263864445,-18.65937766809198,-178.52424851583098,4.0,1.0,-1.0,52.094549653362265,-19873228.43903413,-2114873.9091046955,14
5334,-2.4507568008816634,-18.65937777465856,-178.52424838975088,4.0,1.0,-1.0,52.09454951380576,-19873228.424998958,-2114873.921625774,14
5336,-1.7303855008015034,-18.659377829376222,-178.52424832534973,4.0,1.0,-1.0,52.0945494421494,-19873228.417829856,-2114873.9280548445,14
5339,-2.8247773092065245,-18.659390467610503,-178.52424975088195,4.0,1.0,-1.0,52.094532892581356,-19873228.576519378,-2114875.4129887633,14
5340,-2.5249792750634015,-18.659390490382606,-178.52424972407988,4.0,1.0,-1.0,52.09453286276357,-19873228.57353578,-2114875.415664378,14
5341,-3.822499055437447,-18.659390392082077,-178.52424984010366,4.0,1.0,-1.0,52.094532991478445,-19873228.58645149,-2114875.4041145225,14
5344,-1.701885275900736,-18.65939691275658,-178.52425031466873,4.0,1.0,-1.0,52.09452445356101,-19873228.63927983,-2114876.170263579,14
5345,-3.7144205207268897,-18.65939676040127,-178.52425049464028,4.0,1.0,-1.0,52.094524653042754,-19873228.659314174,-2114876.152362535,14
5347,-3.1159969492335904,-18.6594031653382,-178.52425110554637,4.0,1.0,-1.0,52.09451626719101,-19873228.72731993,-2114876.9049129905,14
5348,-4.039566697127157,-18.659403095442045,-178.5242511881389,4.0,1.0,-1.0,52.094516358702094,-19873228.736514088,-2114876.8967005163,14
5353,-4.228615298317095,-18.65942851944947,-178.52425386536348,4.0,1.0,-1.0,52.094483076792585,-19873229.03454136,-2114879.8839040394,14
5354,-3.614516183296473,-18.659434925165467,-178.5242544761447,4.0,1.0,-1.0,52.094474692556105,-19873229.102533218,-2114880.636546173,14
5362,-4.313986149961238,-18.659453949765883,-178.5242565373037,4.0,1.0,-1.0,52.0944497950004,-19873229.33198039,-2114882.8718492878,14
5365,-3.995170376579267,-18.659460332564723,-178.52425717544514,4.0,1.0,-1.0,52.0944414428609,-19873229.403017968,-2114883.6217988725,14
5367,-4.52514630694759,-18.65946029256463,-178.5242572228506,4.0,1.0,-1.0,52.094441495200954,-19873229.40829512,-2114883.617099046,14
5368,-7.289993314053504,-18.659460083319367,-178.52425747010432,4.0,1.0,-1.0,52.09444176899842,-19873229.43581928,-2114883.5925136865,-1
5369,-4.1243770433691225,-18.6594603230066,-178.52425718702176,4.0,1.0,-1.0,52.094441455367814,-19873229.404306673,-2114883.6206758367,14
5372,-4.194199795846885,-18.659466676186838,-178.52425786014277,4.0,1.0,-1.0,52.09443314250939,-19873229.47923816,-2114884.3671454014,14
5373,-4.470293735541986,-18.65947301381982,-178.52425855196185,4.0,1.0,-1.0,52.094424850514315,-19873229.55625111,-2114885.1117882608,14
5374,-4.558670741030596,-18.65947300710684,-178.52425855986274,4.0,1.0,-1.0,52.094424859297305,-19873229.55713063,-2114885.1109995176,14
5377,-4.2335968788846685,-18.659492106770774,-178.52426053356376,4.0,1.0,-1.0,52.09439987293672,-19873229.776842024,-2114887.355122754,14
5378,-4.656192888160035,-18.65949207467091,-178.52426057134366,4.0,1.0,-1.0,52.09439991492627,-19873229.78104766,-2114887.351351166,14
5381,-4.6333928792889765,-18.659498434324494,-178.5242612373232,4.0,1.0,-1.0,52.09439159621343,-19873229.855184168,-2114888.0985814575,14
5383,-4.939493232410086,-18.659504769124684,-178.5242619329521,4.0,1.0,-1.0,52.09438331053116,-19873229.93262122,-2114888.8428916163,14
5387,-4.287819794104394,-18.65951753228178,-178.5242632116479,4.0,1.0,-1.0,52.09436661837617,-19873230.074964985,-2114890.3425045074,14
5388,-4.6934613801115574,-18.659517501469594,-178.52426324791213,4.0,1.0,-1.0,52.09436665867088,-19873230.0790019,-2114890.3388842167,14
5389,-4.816144401028055,-18.659523849654054,-178.52426392776619,4.0,1.0,-1.0,52.09435835705108,-19873230.15468291,-2114891.0847670506,14
5390,-4.7813366801839265,-18.659530209938033,-178.5242645937766,4.0,1.0,-1.0,52.0943500401313,-19873230.228822846,-2114891.83207155,14
5391,-5.655796965411014,-18.659530143770542,-178.524264671979,4.0,1.0,-1.0,52.094350126651534,-19873230.2375283,-2114891.8242971706,14
5392,-5.012618418326838,-18.659536550641388,-178.5242652838594,4.0,1.0,-1.0,52.09434174933813,-19873230.305642515,-2114892.5770754437,14
5396,-4.821014162863094,-18.659555636753666,-178.52426727589872,4.0,1.0,-1.0,52.094316796415114,-19873230.52739532,-2114894.8196072634,14
5399,-4.526571453727911,-18.659562016047676,-178.52426791969103,4.0,1.0,-1.0,52.09430845726547,-19873230.59906195,-2114895.569145496,14
5401,-5.196882411616116,-18.659574679212373,-178.5242693204847,4.0,1.0,-1.0,52.0942919052668,-19873230.75499759,-2114897.057010237,14
5402,-1.855250274456921,-18.65957493201834,-178.52426902164018,4.0,1.0,-1.0,52.094291574845556,-19873230.72173037,-2114897.0867138007,-1
5404,-6.284285789758201,-18.65957459686938,-178.5242694177241,4.0,1.0,-1.0,52.09429201289049,-19873230.765822228,-2114897.0473353085,14
5409,-5.0362950248779725,-18.659587404890885,-178.52427064773462,4.0,1.0,-1.0,52.094275273649146,-19873230.902746372,-2114898.5522201806,14
5415,-5.54327488193303,-18.6596127930705,-178.5242733785591,4.0,1.0,-1.0,52.09424209925055,-19873231.206740364,-2114901.535217342,14
5418,-5.389016084075479,-18.659625517315394,-178.52427470854576,4.0,1.0,-1.0,52.09422547578879,-19873231.354793802,-2114903.030259179,14
5419,-5.298822328888946,-18.659625524166604,-178.52427470048244,4.0,1.0,-1.0,52.09422546683891,-19873231.353896197,-2114903.031064166,14
5420,-5.3438319452756105,-18.6596255207477,-178.5242747045062,4.0,1.0,-1.0,52.09422547130498,-19873231.354344122,-2114903.0306624603,14
5424,-5.528713112867081,-18.659638218941314,-178.5242760654943,4.0,1.0,-1.0,52.09420888396926,-19873231.50584862,-2114904.522643498,14
5427,-5.507506704680054,-18.659644576684638,-178.52427673609023,4.0,1.0,-1.0,52.094200579791504,-19873231.58049902,-2114905.2696499876,14
5435,-7.177758066310503,-18.659676230081466,-178.5242802503155,4.0,1.0,-1.0,52.0941592434433,-19873231.971700788,-2114908.988783373,14
5436,-5.379413320916797,-18.659676366174075,-178.52428008949167,4.0,1.0,-1.0,52.094159065747135,-19873231.95379796,-2114909.004773651,14
5438,-6.666206623148014,-18.659682624693513,-178.52428087801124,4.0,1.0,-1.0,52.0941508942592,-19873232.04157556,-2114909.74012194,14
5443,-5.769698792193822,-18.659689048234537,-178.52428147141265,4.0,1.0,-1.0,52.094142507837205,-19873232.1076327,-2114910.4948595637,14
5449,-6.283353446167666,-18.65971443099264,-178.5242842129999,4.0,1.0,-1.0,52.094109373942956,-19873232.412824795,-2114913.477221507,14
5451,-6.231125468346022,-18.65971443495991,-178.52428420833078,4.0,1.0,-1.0,52.09410936876475,-19873232.412305035,-2114913.4776876443,14
5452,-6.872182986864573,-18.659720739825644,-178.52428493971078,4.0,1.0,-1.0,52.09410113987542,-19873232.493721884,-2114914.218481584,14
5454,-2.4572866484970746,-18.65972107390964,-178.5242845448888,4.0,1.0,-1.0,52.094100703855474,-19873232.4497705,-2114914.257734982,-1
5456,-5.859146183885741,-18.659720816522093,-178.52428484911894,4.0,1.0,-1.0,52.09410103977734,-19873232.483637244,-2114914.2274930803,14
5459,-6.640215954238101,-18.659733467943106,-178.52428626787645,4.0,1.0,-1.0,52.094084529153406,-19873232.64157261,-2114915.71397938,14
5461,-6.689090315099634,-18.65973981953095,-178.52428694689968,4.0,1.0,-1.0,52.094076240852246,-19873232.71716113,-2114916.460263047,14
5470,-6.515927762335309,-18.659765253462673,-178.52428963123506,4.0,1.0,-1.0,52.09404305689304,-19873233.015979975,-2114919.448638561,14
5473,-7.164254647052644,-18.659777914412903,-178.52429103978733,4.0,1.0,-1.0,52.094026541122275,-19873233.172779296,-2114920.936244894,14
5476,-1.7953753904547511,-18.659784675515915,-178.5242912350835,4.0,1.0,-1.0,52.09401772234787,-19873233.19451957,-2114921.730645003,-1
5479,-6.962345037762248,-18.659796994308856,-178.52429304836568,4.0,1.0,-1.0,52.094001655981174,-19873233.396373216,-2114923.1780495127,14
5480,-0.6692088962292928,-18.659810180189197,-178.52429383716589,4.0,4.0,-1.0,52.09398446092291,-19873233.484182052,-2114924.7273331317,-1
5485,-7.413978952605817,-18.659816024806826,-178.52429511630868,4.0,1.0,-1.0,52.09397683996531,-19873233.626575578,-2114925.4140503337,14
5488,-7.120274405372243,-18.659822402216488,-178.52429576611596,4.0,1.0,-1.0,52.09396852478994,-19873233.698911794,-2114926.163368315,14
5494,-6.973881080340789,-18.659828768197748,-178.524296429156,4.0,1.0,-1.0,52.09396022504097,-19873233.772721075,-2114926.911343536,14
5495,-6.773731991768273,-18.65983513800652,-178.52429708745007,4.0,1.0,-1.0,52.09395192082775,-19873233.846002035,-2114927.6597685027,14
5499,-6.826877866950213,-18.65984148879294,-178.52429776849678,4.0,1.0,-1.0,52.09394364193622,-19873233.921815805,-2114928.405958451,14
5504,-6.944106820392108,-18.65986054410438,-178.5242998083113,4.0,1.0,-1.0,52.0939188045495,-19873234.14888692,-2114930.6448753336,14
5505,-5.495467797310425,-18.65986065363669,-178.52429967875003,4.0,1.0,-1.0,52.09391866179476,-19873234.134464227,-2114930.6577449106,14
5507,-7.036912689709993,-18.65986053705436,-178.52429981660833,4.0,1.0,-1.0,52.09391881373767,-19873234.14981054,-2114930.6440469874,14
5513,-5.731277580738833,-18.659879700494088,-178.52430172988178,4.0,1.0,-1.0,52.09389384015503,-19873234.362795167,-2114932.895668734,14
5516,-7.3015239055198435,-18.65988593597388,-178.52430254706192,4.0,1.0,-1.0,52.09388571517229,-19873234.453763247,-2114933.6283108443,14
5520,-6.031156634323224,-18.659905096188787,-178.52430446418717,4.0,1.0,-1.0,52.09386075209568,-19873234.667176653,-2114935.8795540244,14
5524,-6.6146761263277085,-18.659911406849343,-178.52430519340652,4.0,1.0,-1.0,52.09385253122991,-19873234.74835298,-2114936.621029663,14
5526,-6.067942697436365,-18.659917802621376,-178.52430582155353,4.0,1.0,-1.0,52.093844200016065,-19873234.81827798,-2114937.372505565,14
5532,-3.1440346856846872,-18.65994979507038,-178.52430894584788,4.0,1.0,-1.0,52.09380253420068,-19873235.166072838,-2114941.1314821327,-1
5534,-5.3733405876172355,-18.659955981020126,-178.52430982252855,4.0,1.0,-1.0,52.09379447937181,-19873235.263664484,-2114941.858304976,14
5536,-5.979614283466617,-18.659955935220374,-178.52430987675606,4.0,1.0,-1.0,52.09379453900692,-19873235.269701064,-2114941.8529236997,14
5537,-6.268102692929347,-18.65995591330516,-178.52430990254743,4.0,1.0,-1.0,52.09379456754186,-19873235.272572145,-2114941.8503487553,14
5539,-5.9081711905333805,-18.65996229542689,-178.52431054772674,4.0,1.0,-1.0,52.093786257788,-19873235.34439318,-2114942.6002210015,14
5542,-4.821463971651156,-18.659987797216917,-178.52431316027756,4.0,1.0,-1.0,52.09375305879985,-19873235.635221004,-2114945.596573498,14
5549,-5.265264921694893,-18.66000047299859,-178.52431455490958,4.0,1.0,-1.0,52.09373656022535,-19873235.790470734,-2114947.085924415,14
5554,-4.914654635637362,-18.660006854293584,-178.52431520105245,4.0,1.0,-1.0,52.093728255231326,-19873235.862399027,-2114947.8356997203,14
5555,-5.694303474019193,-18.660006795322786,-178.52431527078014,4.0,1.0,-1.0,52.09372833197676,-19873235.87016108,-2114947.828770899,14
5556,-5.043071660234773,-18.66000684453811,-178.5243152125333,4.0,1.0,-1.0,52.09372826792696,-19873235.86367707,-2114947.8345534927,14
5559,-5.201348703004896,-18.660013187433794,-178.52431590420935,4.0,1.0,-1.0,52.09372001343036,-19873235.940674096,-2114948.5798170674,14
5560,-5.64148278409948,-18.66001315399852,-178.52431594355804,4.0,1.0,-1.0,52.09372005694058,-19873235.94505437,-2114948.575888565,14
5564,-5.585237449575516,-18.660019513214387,-178.52431661606508,4.0,1.0,-1.0,52.09371178172569,-19873236.01991751,-2114949.323069721,14
5567,-4.79292238207222,-18.66002592787943,-178.5243172227221,4.0,1.0,-1.0,52.093703434885356,-19873236.087450262,-2114950.0767659512,14
5569,-4.8737691743147025,-18.660025921994073,-178.52431722997545,4.0,1.0,-1.0,52.0937034425433,-19873236.088257704,-2114950.076074447,14
5573,-5.155164148257995,-18.660038611183957,-178.5243186102863,4.0,1.0,-1.0,52.09368693278475,-19873236.241913203,-2114951.5670011067,14
5576,-5.036242381037027,-18.660044975033575,-178.52431927717848,4.0,1.0,-1.0,52.09367865363856,-19873236.316151302,-2114952.314726821,14
5579,-4.821182131026717,-18.660044991371098,-178.52431925795156,4.0,1.0,-1.0,52.09367863238458,-19873236.31401097,-2114952.3166464125,14
5589,-4.7725771587425925,-18.66007041509843,-178.5243219637026,4.0,1.0,-1.0,52.09364556224273,-19873236.615213796,-2114955.303828329,14
5595,-0.7207413226956305,-18.66007707686182,-178.5243222788442,4.0,4.0,-1.0,52.09363689827842,-19873236.6502952,-2114956.086557813,-1
5597,-4.629991394188096,-18.660083136167223,-178.52432330594,4.0,1.0,-1.0,52.09362901834129,-19873236.76463098,-2114956.7985010184,14
5599,-4.690135823082528,-18.66008313159819,-178.5243233113171,4.0,1.0,-1.0,52.09362902428256,-19873236.765229557,-2114956.7979641748,14
5602,-5.084489245168015,-18.660102167424924,-178.52432537893043,4.0,1.0,-1.0,52.093604271877666,-19873236.99539522,-2114959.034594876,14
5609,-5.011635200958153,-18.66011488430987,-178.52432672727343,4.0,1.0,-1.0,52.09358773864733,-19873237.145492077,-2114960.5287762606,14
5610,-5.371428890633183,-18.660114856976914,-178.52432675944016,4.0,1.0,-1.0,52.09358777418083,-19873237.149072863,-2114960.525564751,14
5612,-4.781628491753736,-18.660121257031477,-178.52432738404622,4.0,1.0,-1.0,52.09357945425563,-19873237.21860369,-2114961.2775447336,14
5621,-4.597228879325371,-18.66013398195196,-178.5243287221633,4.0,1.0,-1.0,52.093562913726146,-19873237.3675622,-2114962.772670429,14
5627,-4.706461797348197,-18.660146684758992,-178.524330086391,4.0,1.0,-1.0,52.09354640403262,-19873237.519427333,-2114964.2651979974,14
5629,-4.900479221743012,-18.660146670276017,-178.52433010376225,4.0,1.0,-1.0,52.093546422854615,-19873237.521361094,-2114964.263496307,14
5632,-4.757876772072336,-18.660153036362665,-178.5243307681477,4.0,1.0,-1.0,52.09353814970973,-19873237.595320143,-2114965.011485341,14
5633,-4.268647533578132,-18.660153073528754,-178.5243307244091,4.0,1.0,-1.0,52.09353810141147,-19873237.59045119,-2114965.0158522027,14
5634,-4.725664041755522,-18.660159392714064,-178.5243314422093,4.0,1.0,-1.0,52.093529889739784,-19873237.670356337,-2114965.758330551,14
5635,-4.682748694339921,-18.660159395974233,-178.5243314383726,4.0,1.0,-1.0,52.09352988550336,-19873237.66992924,-2114965.7587136053,14
5636,-4.504420648892278,-18.66016576513637,-178.52433209950345,4.0,1.0,-1.0,52.09352160941171,-19873237.74352599,-2114966.5070640543,14
5637,-4.737596897538992,-18.66016574742232,-178.52433212035,4.0,1.0,-1.0,52.09352163242829,-19873237.745846618,-2114966.504982726,14
5639,-4.539690870710501,-18.660172118362432,-178.52433277970997,4.0,1.0,-1.0,52.09351335455085,-19873237.819246233,-2114967.253542106,14
5640,-4.678078561008306,-18.660172107849466,-178.52433279208202,4.0,1.0,-1.0,52.09351336820964,-19873237.82062348,-2114967.252306876,14
5644,-4.624831116088785,-18.660184824346572,-178.52433414133097,4.0,1.0,-1.0,52.0934968470051,-19873237.970821187,-2114968.746443306,14
5655,-4.6377925317027575,-18.660210247545642,-178.52433684970958,4.0,1.0,-1.0,52.093463823601724,-19873238.272316515,-2114971.7335656155,14
5658,-4.60586829703243,-18.660222962505777,-178.52433820011439,4.0,1.0,-1.0,52.0934473106754,-19873238.42264289,-2114973.227521793,14
5661,-3.5326608476253796,-18.660229400224573,-178.5243387806834,4.0,1.0,-1.0,52.093438950805194,-19873238.487271536,-2114973.9839276513,14
5662,-4.661963909445035,-18.660229314688124,-178.52433888167232,4.0,1.0,-1.0,52.093439061877234,-19873238.498513572,-2114973.9738774635,14
5663,-4.611887421059919,-18.660229318492398,-178.52433887719533,4.0,1.0,-1.0,52.093439056937314,-19873238.4980152,-2114973.9743244518,14
5668,-4.829257506430054,-18.660254728199906,-178.52434160208662,4.0,1.0,-1.0,52.09340606570231,-19873238.801348705,-2114976.959862338,14
5670,-4.612486364851975,-18.660254744411738,-178.524341582681,4.0,1.0,-1.0,52.09340604465615,-19873238.79918848,-2114976.9617671645,14
5672,-4.4579768090504786,-18.660254756149673,-178.52434156886747,4.0,1.0,-1.0,52.093406029417565,-19873238.79765077,-2114976.9631463233,14
5673,-4.722301016834535,-18.660254736069138,-178.52434159249876,4.0,1.0,-1.0,52.09340605548641,-19873238.80028139,-2114976.960786941,14
5681,-4.616124652039275,-18.660267458239762,-178.52434293535813,4.0,1.0,-1.0,52.09338954052828,-19873238.949767813,-2114978.4555907156,14
5683,-4.857300321177377,-18.6602674401739,-178.5243429569456,4.0,1.0,-1.0,52.09338956397869,-19873238.952170916,-2114978.4534680494,14
5685,-4.612894090700365,-18.660273815170456,-178.52434361107797,4.0,1.0,-1.0,52.09338128922809,-19873239.024988603,-2114979.202504494,14
5695,-4.763081174446484,-18.660305589256467,-178.52434700341047,4.0,1.0,-1.0,52.093340054291275,-19873239.40262133,-2114982.935832172,14
5697,-4.761830907325248,-18.66030558935152,-178.52434700329863,4.0,1.0,-1.0,52.09334005416804,-19873239.40260888,-2114982.93584334,14
5699,-1.7534302575797938,-18.66031217472001,-178.52434740981067,4.0,1.0,-1.0,52.09333150961811,-19873239.447861593,-2114983.7095978125,-1
5704,-4.449869271392458,-18.660324685376676,-178.52434900170948,4.0,1.0,-1.0,52.09331527852328,-19873239.62507096,-2114985.179550046,14
5705,-4.417616493749506,-18.660331045433256,-178.52434967407365,4.0,1.0,-1.0,52.0933070278802,-19873239.699918192,-2114985.926831356,14
5707,-4.341987744512835,-18.660337408629246,-178.52435034243828,4.0,1.0,-1.0,52.09329877368964,-19873239.774320204,-2114986.6744815614,14
5713,-4.429272850757229,-18.660362833095714,-178.52435304980492,4.0,1.0,-1.0,52.09326579889375,-19873240.07570288,-2114989.661755471,14
5715,-4.310700145210035,-18.66036920020669,-178.5243537138512,4.0,1.0,-1.0,52.09325754224619,-19873240.149624176,-2114990.409865814,14
5716,-4.5485598887366905,-18.66036918213623,-178.5243537351167,4.0,1.0,-1.0,52.09325756567887,-19873240.151991438,-2114990.407742603,14
5718,-4.401339760664996,-18.660375549377466,-178.52435439627016,4.0,1.0,-1.0,52.09324930938601,-19873240.225590702,-2114991.155868279,14
5723,-4.095538378334709,-18.660388289246598,-178.52435571769092,4.0,1.0,-1.0,52.09323279139289,-19873240.372690592,-2114992.6527526216,14
5724,-3.8575613331109935,-18.66038830706999,-178.52435569638914,4.0,1.0,-1.0,52.09323276828536,-19873240.37031929,-2114992.6548468,14
5729,-4.81313402488513,-18.66039459327162,-178.52435645606906,4.0,1.0,-1.0,52.09322461862939,-19873240.45488647,-2114993.393450723,14
5741,-3.4226363615092623,-18.66043921007593,-178.52436104801268,4.0,1.0,-1.0,52.09316679052472,-19873240.966059297,-2114998.635750226,14
5743,-3.935350823286967,-18.660451889599244,-178.5243624403,4.0,1.0,-1.0,52.09315036122507,-19873241.12104801,-2115000.1255447334,14
5744,-3.3605340773034413,-18.660451933013068,-178.52436238888365,4.0,1.0,-1.0,52.09315030497555,-19873241.115324367,-2115000.1306456877,14
5747,-5.447401106141683,-18.66045813411473,-178.52436324852346,4.0,1.0,-1.0,52.093142270754015,-19873241.211019035,-2115000.8592509734,14
5751,-3.3699769432049607,-18.660471010931857,-178.52436440849579,4.0,1.0,-1.0,52.09312558898682,-19873241.34014656,-2115002.3722269037,14
5752,-3.455235433384587,-18.660471004454614,-178.52436441611817,4.0,1.0,-1.0,52.093125597377366,-19873241.34099508,-2115002.371465852,14
5754,-3.731347056547861,-18.6604709834778,-178.52436444080357,4.0,1.0,-1.0,52.093125624550794,-19873241.34374305,-2115002.369001157,14
5756,-3.3689922947286277,-18.66047737066654,-178.52436508106925,4.0,1.0,-1.0,52.093117350816556,-19873241.4150171,-2115003.119471034,14
5759,-3.685575951517535,-18.66047734661481,-178.52436510937318,4.0,1.0,-1.0,52.0931173819713,-19873241.418167878,-2115003.1166450507,14
5761,-3.3359241330604164,-18.660483732699255,-178.52436575062126,4.0,1.0,-1.0,52.093109110193836,-19873241.489551287,-2115003.8669852046,14
5762,-3.382472979879708,-18.660483729162806,-178.52436575478293,4.0,1.0,-1.0,52.09310911477451,-19873241.49001456,-2115003.8665696857,14
5763,-3.4800739239725544,-18.66048372174784,-178.5243657635088,4.0,1.0,-1.0,52.09310912437877,-19873241.49098592,-2115003.865698456,14
5768,-3.4050970397315723,-18.660496447017383,-178.52436710145815,4.0,1.0,-1.0,52.0930926431447,-19873241.63992576,-2115005.3608683576,14
5773,-3.7738052221524185,-18.66050277905947,-178.52436780656438,4.0,1.0,-1.0,52.09308444293174,-19873241.71841783,-2115006.104858831,14
5774,-2.7229223505901246,-18.66050921855892,-178.52436838457012,4.0,1.0,-1.0,52.09307610409087,-19873241.782761134,-2115006.861475155,14
5776,-3.4552098112933436,-18.660509163181057,-178.52436845006528,4.0,1.0,-1.0,52.09307617579998,-19873241.790052023,-2115006.854968469,14
5777,-3.950429577178511,-18.660515486068487,-178.5243691662415,4.0,1.0,-1.0,52.09306798848411,-19873241.869776394,-2115007.5978833586,14
5778,-3.3150016013664754,-18.660521894206575,-178.52436978112223,4.0,1.0,-1.0,52.093059691307644,-19873241.938224602,-2115008.3508149013,14
5779,-3.766576913917106,-18.660521859899017,-178.5243698214949,4.0,1.0,-1.0,52.093059735727365,-19873241.942718867,-2115008.346783895,14
5780,-3.4557920969440374,-18.66052824396768,-178.52437046531526,4.0,1.0,-1.0,52.09305147024179,-19873242.014388625,-2115009.096887399,14
5783,-4.044870589730863,-18.660534559792275,-178.52437118945122,4.0,1.0,-1.0,52.093043293632036,-19873242.094999067,-2115009.838972519,14
5784,-3.443411542560625,-18.66054096589302,-178.52437180698462,4.0,1.0,-1.0,52.09303500067654,-19873242.163742572,-2115010.591664764,14
5787,-3.352238863792877,-18.66054733405917,-178.5243724700768,4.0,1.0,-1.0,52.09302675735535,-19873242.237557657,-2115011.339899869,14
5788,-4.276586809223318,-18.660547264089335,-178.52437255274322,4.0,1.0,-1.0,52.09302684792601,-19873242.24676004,-2115011.331678681,14
5789,-3.8929236034356336,-18.66054729323757,-178.52437251844205,4.0,1.0,-1.0,52.09302681019608,-19873242.24294165,-2115011.335103488,14
5798,-4.950836605343056,-18.660572656821376,-178.52437529637984,4.0,1.0,-1.0,52.092993983312226,-19873242.55218027,-2115014.315227612,14
5801,-4.162901792402408,-18.660579077715898,-178.5243758963988,4.0,1.0,-1.0,52.092985674375086,-19873242.618974075,-2115015.0696582403,14
5802,-4.201977646724117,-18.660579074747144,-178.52437589989236,4.0,1.0,-1.0,52.09298567821679,-19873242.619362976,-2115015.0693094227,14
5805,-4.064101715881179,-18.660585356159196,-178.5243767275894,4.0,1.0,-1.0,52.092977550292744,-19873242.711501792,-2115015.80735142,14
5806,-3.9712324493224287,-18.660591728374175,-178.52437737840063,4.0,1.0,-1.0,52.0929693053954,-19873242.783949766,-2115016.556062444,14
5809,-4.4039016642410616,-18.660598062906573,-178.52437807626777,4.0,1.0,-1.0,52.09296110977584,-19873242.86163598,-2115017.3003459345,14
5819,-4.894694513791023,-18.660617128976625,-178.5243800968618,4.0,1.0,-1.0,52.092936445227224,-19873243.086567476,-2115019.5405368996,14
5824,-4.940163389741656,-18.660636229109947,-178.5243820762688,4.0,1.0,-1.0,52.09291174133523,-19873243.306914058,-2115021.7847304204,14
5825,-4.190332135087715,-18.660636285821905,-178.52438200920471,4.0,1.0,-1.0,52.0929116679913,-19873243.299448516,-2115021.7913938607,14
5828,-4.735279344898572,-18.660642612589843,-178.52438271610168,4.0,1.0,-1.0,52.09290348606919,-19873243.37813993,-2115022.534765253,14
5830,-5.395514798517411,-18.660642562428606,-178.5243827751299,4.0,1.0,-1.0,52.092903550936626,-19873243.384710923,-2115022.5288714976,14
5831,-5.023381061848795,-18.66064895895559,-178.52438339989726,4.0,1.0,-1.0,52.092895279323784,-19873243.454259705,-2115023.280439341,14
5838,-5.123922230367043,-18.66066168789441,-178.52438472453252,4.0,1.0,-1.0,52.09287882058379,-19873243.601717427,-2115024.7760418276,14
