,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
464,589,-1.3700040639302251,9.659684224677283,138.16477020702922,4.0,4.0,-1.0,POINT (138.1647702070292 9.659684224677283),63.2449820631,847367.2606767686,1069397.3382228806,5
469,594,-2.9946055992341,9.659671563856904,138.16476892014916,4.0,1.0,-1.0,POINT (138.1647689201492 9.659671563856904),63.24511224912658,847367.1322974134,1069395.935083257,5
472,597,-0.4427064103292046,9.65966511399814,138.1647683382392,4.0,4.0,-1.0,POINT (138.1647683382392 9.659665113998141),63.24517856388684,847367.0749905464,1069395.220350615,5
473,598,-1.148378273171283,9.659658778459589,138.16476769722158,4.0,4.0,-1.0,POINT (138.1647676972216 9.659658778459587),63.245243698987,847367.01107226,1069394.518215454,5
482,607,-0.6634938353494433,9.659646038244142,138.16476645021973,4.0,4.0,-1.0,POINT (138.1647664502197 9.659646038244142),63.24537466718903,847366.8871557009,1069393.1063257304,5
485,610,-0.6058790205033852,9.65964603619433,138.16476645126676,4.0,4.0,-1.0,POINT (138.1647664512668 9.65964603619433),63.2453746882602,847366.8872728413,1069393.106099839,5
491,616,-1.499845281707502,9.659633342781754,138.1647651799652,4.0,4.0,-1.0,POINT (138.1647651799652 9.659633342781754),63.245505158321976,847366.7606384434,1069391.6993674447,5
497,622,-0.9935983068506198,9.659620597267365,138.16476393486093,4.0,4.0,-1.0,POINT (138.1647639348609 9.659620597267365),63.24563614683484,847366.6369357558,1069390.286892956,5
500,625,-0.5715115647242495,9.659614217559232,138.16476331564908,4.0,4.0,-1.0,POINT (138.1647633156491 9.659614217559232),63.24570170609968,847366.5754585299,1069389.5798894982,5
502,627,-0.9945711557393928,9.659607867414108,138.16476268127337,4.0,4.0,-1.0,POINT (138.1647626812734 9.659607867414108),63.24576695731048,847366.5122849194,1069388.876143852,5
511,636,-0.9592026137887816,9.659595134004586,138.16476142909255,4.0,4.0,-1.0,POINT (138.1647614290926 9.659595134004586),63.2458977872484,847366.3877922636,1069387.4650024306,5
519,644,-1.2042046569369684,9.659576042903698,138.1647595470491,4.0,4.0,-1.0,POINT (138.1647595470491 9.659576042903698),63.246093907538125,847366.2006295283,1069385.3492844405,5
525,650,-0.667701160535636,9.659576023814786,138.16475955679869,4.0,4.0,-1.0,POINT (138.1647595567987 9.659576023814786),63.246094103617,847366.201720292,1069385.3471808215,5
528,653,-0.4263688625735741,9.65956964647758,138.1647589355872,4.0,4.0,-1.0,POINT (138.1647589355872 9.65956964647758),63.24615960856772,847366.1400208869,1069384.6404378463,5
530,655,-1.94794476921664,9.659569699589085,138.16475890783758,4.0,4.0,-1.0,POINT (138.1647589078376 9.659569699589083),63.24615906304916,847366.1369175643,1069384.646290158,5
548,673,-1.0845963997709818,9.659537817047626,138.1647557982943,4.0,4.0,-1.0,POINT (138.1647557982943 9.659537817047626),63.24648648114726,847365.8280332016,1069381.1130306402,5
554,679,-1.1780823324332363,9.659531447965293,138.16475517205274,4.0,4.0,-1.0,POINT (138.1647551720527 9.659531447965291),63.246551875670775,847365.7657726391,1069380.407196538,5
