,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface
24227,0.10824662175631776,-18.691197744506802,-178.4679835872081,4.0,4.0,-1.0,POINT (-178.4679835872081 -18.6911977445068),51.92092585275532
24228,-0.6165071416463629,-18.691197794854716,-178.4679835155233,4.0,4.0,-1.0,POINT (-178.4679835155233 -18.69119779485472),51.92092673343723
24229,0.0922010194943387,-18.691197745610044,-178.46798358562003,4.0,4.0,-1.0,POINT (-178.46798358562 -18.69119774561004),51.92092587205116
24231,0.11748733126355348,-18.69120411797439,-178.46798424256707,4.0,4.0,-1.0,POINT (-178.4679842425671 -18.69120411797439),51.9210373191745
24234,-0.5973405328447481,-18.691210541534048,-178.46798482629376,4.0,4.0,-1.0,POINT (-178.4679848262938 -18.69121054153405),51.921149627363775
24236,0.11456725684958281,-18.691216866704544,-178.46798555122064,4.0,4.0,-1.0,POINT (-178.4679855512206 -18.69121686670454),51.92126018166891
24237,-0.4815570928729701,-18.691216908207732,-178.46798549226727,4.0,4.0,-1.0,POINT (-178.4679854922673 -18.69121690820773),51.92126090696547
24238,-0.5033764381343179,-18.691216909708036,-178.46798549010762,4.0,4.0,-1.0,POINT (-178.4679854901076 -18.69121690970804),51.92126093318802
24239,-0.6102032172324507,-18.69121691705357,-178.46798547953406,4.0,4.0,-1.0,POINT (-178.4679854795341 -18.69121691705357),51.92126106156502
24241,-0.2751339431998176,-18.691216894013657,-178.46798551269896,4.0,4.0,-1.0,POINT (-178.467985512699 -18.69121689401366),51.921260658913525
24242,0.05657302334129142,-18.69122324610591,-178.46798620008175,4.0,4.0,-1.0,POINT (-178.4679862000818 -18.69122324610591),51.921371650038054
24243,0.22343503831752945,-18.69122323411966,-178.4679862165469,4.0,4.0,-1.0,POINT (-178.4679862165469 -18.69122323411966),51.921371440635994
24244,-0.6018202885145362,-18.69122329137839,-178.46798613491407,4.0,4.0,-1.0,POINT (-178.4679861349141 -18.69122329137839),51.92137244096375
24245,-0.5861010918965802,-18.691229665464316,-178.46798679105945,4.0,4.0,-1.0,POINT (-178.4679867910594 -18.69122966546432),51.92148378229467
24247,-0.04338926061222242,-18.691236003579153,-178.46798749940683,4.0,4.0,-1.0,POINT (-178.4679874994068 -18.69123600357915),51.92159446165897
24248,0.06749000082347792,-18.691235995954955,-178.46798751038153,4.0,4.0,-1.0,POINT (-178.4679875103815 -18.69123599595495),51.92159432853805
24249,-0.5588260322763888,-18.691236039021582,-178.46798744838895,4.0,4.0,-1.0,POINT (-178.467987448389 -18.69123603902158),51.92159508049372
24251,0.12758602406743697,-18.691242366533505,-178.46798817090234,4.0,4.0,-1.0,POINT (-178.4679881709023 -18.6912423665335),51.92170554105542
24253,-0.6094871750397242,-18.69124879179208,-178.46798875251883,4.0,4.0,-1.0,POINT (-178.4679887525188 -18.69124879179208),51.9218176738359
24254,0.09309863959466029,-18.691255119197915,-178.46798947677124,4.0,4.0,-1.0,POINT (-178.4679894767712 -18.69125511919792),51.9219280652178
24255,-0.42466936001386213,-18.69125515531292,-178.46798942557365,4.0,4.0,-1.0,POINT (-178.4679894255736 -18.69125515531292),51.92192869519931
24256,-0.48734261340521573,-18.691261536116897,-178.46799007417923,4.0,4.0,-1.0,POINT (-178.4679900741792 -18.6912615361169),51.92203998417244
24257,0.19903372170865755,-18.691261488408024,-178.46799014206573,4.0,4.0,-1.0,POINT (-178.4679901420657 -18.69126148840802),51.922039152210345
24258,0.03177063659455262,-18.691261500421888,-178.46799012556082,4.0,4.0,-1.0,POINT (-178.4679901255608 -18.69126150042189),51.92203936169972
24260,-0.6122346742186143,-18.69126792098912,-178.46799071662653,4.0,4.0,-1.0,POINT (-178.4679907166265 -18.69126792098912),51.922151310078334
24261,0.19884114040715928,-18.691267864705686,-178.4679907968559,4.0,4.0,-1.0,POINT (-178.4679907968559 -18.69126786470569),51.922150328871794
24262,-0.6307734266909245,-18.691274299288303,-178.46799136970017,4.0,4.0,-1.0,POINT (-178.4679913697002 -18.6912742992883),51.92226248740917
24265,-0.6925052143408031,-18.69128068082222,-178.46799201855097,4.0,4.0,-1.0,POINT (-178.467992018551 -18.69128068082222),51.92237368714996
